episode,return,length,success,epsilon,curriculum_radius
326,-2.5,12,1,0.634,16
327,-12.0,21,1,0.6337,16
328,-236.0,118,1,0.6324,16
329,-156.0,97,1,0.6313,16
330,-18.5,22,1,0.631,16
331,-65.5,41,1,0.6306,16
332,-27.0,24,1,0.6303,16
333,-39.0,36,1,0.6299,16
334,-15.0,22,1,0.6296,16
335,-111.0,59,1,0.629,16
336,-240.5,155,1,0.6272,16
337,-49.0,37,1,0.6268,18
338,-18.5,15,1,0.6266,18
339,-42.5,33,1,0.6263,18
340,-116.0,73,1,0.6254,18
341,-0.5,10,1,0.6253,18
342,-279.5,169,1,0.6234,18
343,-5.5,19,1,0.6232,18
344,-52.0,39,1,0.6228,18
345,-47.5,44,1,0.6223,18
346,-27.5,27,1,0.622,18
347,-55.5,32,1,0.6216,18
348,-384.0,200,0,0.6193,18
349,-41.0,32,1,0.619,18
350,-18.5,22,1,0.6187,18
351,-375.0,200,0,0.6165,18
352,-59.0,42,1,0.616,18
353,-114.0,67,1,0.6152,18
354,-271.5,137,1,0.6137,18
355,-86.5,45,1,0.6132,18
356,-45.0,28,1,0.6129,18
357,-374.0,200,0,0.6106,18
358,-117.0,73,1,0.6098,18
359,-14.0,15,1,0.6096,18
360,-395.5,200,0,0.6073,18
361,-73.0,48,1,0.6068,18
362,-19.5,30,1,0.6065,18
363,-152.0,101,1,0.6053,18
364,-150.5,79,1,0.6044,18
365,-48.5,36,1,0.604,18
366,-105.5,60,1,0.6033,18
367,-132.5,77,1,0.6025,19
368,-14.0,12,1,0.6023,19
369,-340.0,200,0,0.6001,19
370,-3.5,12,1,0.5999,19
371,9.0,4,1,0.5999,19
372,-35.0,29,1,0.5996,19
373,-12.5,16,1,0.5994,19
374,-305.0,154,1,0.5976,19
375,-18.0,21,1,0.5974,19
376,-118.5,69,1,0.5966,19
377,-28.5,22,1,0.5964,19
378,-60.0,39,1,0.5959,19
379,-10.5,20,1,0.5957,19
380,-109.5,72,1,0.5949,19
381,-2.5,12,1,0.5947,19
382,-38.5,34,1,0.5944,19
383,-29.5,32,1,0.594,19
384,-65.5,44,1,0.5935,19
385,4.0,8,1,0.5934,19
386,-82.5,61,1,0.5927,19
387,-179.0,110,1,0.5915,19
388,8.0,4,1,0.5914,19
389,-336.0,200,0,0.5892,19
390,-170.0,110,1,0.5879,19
391,-191.0,107,1,0.5867,19
392,-102.0,58,1,0.5861,19
393,-39.5,44,1,0.5856,19
394,-62.5,40,1,0.5851,19
395,-378.0,200,0,0.5828,19
396,-59.0,37,1,0.5824,19
397,-79.0,62,1,0.5817,19
398,-95.5,47,1,0.5812,19
399,-86.5,68,1,0.5804,19
400,-21.0,23,1,0.5802,19
401,-416.0,200,0,0.5779,19
402,-304.5,174,1,0.5759,19
403,-205.5,129,1,0.5745,19
404,-459.5,200,0,0.5722,19
405,-204.5,117,1,0.5709,19
406,-13.5,14,1,0.5707,19
407,-61.0,47,1,0.5702,19
408,-10.0,11,1,0.5701,19
409,-35.5,27,1,0.5698,19
410,-121.0,84,1,0.5688,19
411,-94.5,55,1,0.5682,19
412,-72.0,53,1,0.5676,19
413,-68.0,47,1,0.5671,19
414,-6.0,12,1,0.5669,19
415,-39.0,30,1,0.5666,19
416,-73.0,43,1,0.5661,19
417,-109.5,64,1,0.5654,19
418,7.0,6,1,0.5653,19
419,-42.0,37,1,0.5649,19
420,-103.0,74,1,0.5641,19
421,-64.0,40,1,0.5636,19
422,-120.0,74,1,0.5628,19
423,-5.0,10,1,0.5627,19
424,-177.0,116,1,0.5613,19
425,-137.0,91,1,0.5603,19
426,-245.0,131,1,0.5588,19
427,-28.0,23,1,0.5586,19
428,5.5,7,1,0.5585,19
429,4.5,9,1,0.5584,19
430,-33.5,28,1,0.5581,19
431,-7.0,14,1,0.5579,19
432,-57.0,45,1,0.5574,19
433,-142.5,92,1,0.5564,19
434,-312.5,187,1,0.5543,19
435,-16.0,27,1,0.554,19
436,-302.0,200,0,0.5517,19
437,-3.5,14,1,0.5515,19
438,-15.5,26,1,0.5512,19
439,-319.0,200,0,0.549,19
440,-70.0,49,1,0.5484,19
441,-117.0,71,1,0.5476,19
442,-13.0,25,1,0.5473,19
443,10.0,2,1,0.5473,19
444,-46.5,39,1,0.5469,19
445,-85.5,63,1,0.5462,19
446,-56.0,43,1,0.5457,19
447,-38.5,34,1,0.5453,19
448,-1.0,6,1,0.5452,19
449,-63.5,57,1,0.5446,19
450,-15.5,21,1,0.5443,19
451,-342.0,200,0,0.5421,19
452,-169.5,99,1,0.541,19
453,10.0,2,1,0.5409,19
454,-297.0,200,0,0.5387,19
455,-69.0,47,1,0.5381,19
456,0.0,9,1,0.538,19
457,-337.0,200,0,0.5358,19
458,-87.0,72,1,0.535,19
459,-81.5,56,1,0.5343,19
460,-27.0,34,1,0.5339,19
461,-18.5,17,1,0.5338,19
462,-310.0,200,0,0.5315,19
463,-39.0,33,1,0.5311,19
464,-46.5,32,1,0.5308,19
465,-2.0,13,1,0.5306,19
466,-1.5,12,1,0.5305,19
467,-287.0,200,0,0.5282,19
468,-17.0,22,1,0.528,19
469,-69.5,55,1,0.5273,19
470,-95.0,56,1,0.5267,19
471,-55.0,43,1,0.5262,19
472,-335.0,200,0,0.524,19
473,-309.5,200,0,0.5217,19
474,-275.0,200,0,0.5194,19
475,-97.5,77,1,0.5186,19
476,-30.0,28,1,0.5182,19
477,-20.5,22,1,0.518,19
478,-19.5,17,1,0.5178,19
479,-83.5,49,1,0.5173,19
480,-2.0,13,1,0.5171,19
481,-65.0,38,1,0.5167,19
482,-34.0,21,1,0.5164,19
483,6.0,8,1,0.5163,19
484,-313.5,200,0,0.5141,19
485,-5.0,10,1,0.514,19
486,-72.5,52,1,0.5134,19
487,-54.0,42,1,0.5129,19
488,-217.0,129,1,0.5115,19
489,-123.0,81,1,0.5105,19
490,-104.5,78,1,0.5097,19
491,-42.5,25,1,0.5094,19
492,-16.0,25,1,0.5091,19
493,-57.5,52,1,0.5085,19
494,-42.5,35,1,0.5081,19
495,-97.0,65,1,0.5074,19
496,2.0,14,1,0.5072,19
497,-14.0,12,1,0.5071,19
498,-11.0,18,1,0.5069,19
499,-78.0,58,1,0.5062,19
500,-14.5,19,1,0.506,19
501,-29.0,23,1,0.5057,19
502,0.5,8,1,0.5056,19
503,-74.5,64,1,0.5049,19
504,-106.0,53,1,0.5043,19
505,-66.5,56,1,0.5037,19
506,-14.0,20,1,0.5035,19
507,-83.5,51,1,0.5029,19
508,-54.0,44,1,0.5024,19
509,-41.0,32,1,0.502,19
510,-35.0,37,1,0.5016,19
511,-7.5,16,1,0.5014,19
512,-27.0,34,1,0.501,19
513,-3.5,14,1,0.5009,19
514,-40.5,28,1,0.5006,19
515,-38.0,33,1,0.5002,19
516,-49.5,39,1,0.4998,19
517,-59.0,49,1,0.4992,19
518,-89.0,55,1,0.4986,19
519,-45.0,41,1,0.4981,19
520,-260.5,200,0,0.4959,19
521,-139.5,90,1,0.4948,19
522,-202.0,140,1,0.4933,19
523,-42.0,37,1,0.4928,19
524,-82.0,55,1,0.4922,19
525,-54.0,41,1,0.4918,19
526,-24.5,30,1,0.4914,19
527,-13.0,15,1,0.4912,19
528,-0.5,8,1,0.4912,19
529,-55.5,44,1,0.4907,19
530,-164.0,107,1,0.4894,19
531,-13.0,27,1,0.4891,19
532,-23.5,31,1,0.4888,19
533,-68.0,49,1,0.4882,19
534,-63.5,34,1,0.4878,19
535,-48.5,47,1,0.4873,19
536,-31.5,34,1,0.4869,19
537,-8.0,17,1,0.4867,19
538,-29.5,32,1,0.4864,19
539,-66.0,52,1,0.4858,19
540,8.5,5,1,0.4857,19
541,-20.5,24,1,0.4855,19
542,-19.0,29,1,0.4851,19
543,-87.5,54,1,0.4845,19
544,-19.5,17,1,0.4843,19
545,5.5,7,1,0.4843,19
546,-25.5,28,1,0.4839,19
547,-8.5,13,1,0.4838,19
548,-36.0,36,1,0.4834,19
549,-5.0,10,1,0.4833,19
550,-66.5,40,1,0.4828,19
551,3.0,10,1,0.4827,19
552,-30.0,33,1,0.4823,19
553,-44.5,42,1,0.4819,19
554,-49.5,54,1,0.4812,19
555,-25.0,22,1,0.481,19
556,-36.5,39,1,0.4806,19
557,-19.0,21,1,0.4803,19
558,-42.0,37,1,0.4799,19
559,-79.0,49,1,0.4793,19
560,-36.0,38,1,0.4789,19
561,-74.0,52,1,0.4783,19
562,-22.5,24,1,0.4781,19
563,-103.5,57,1,0.4774,19
564,-10.5,14,1,0.4773,19
565,-83.5,61,1,0.4766,19
566,-20.5,22,1,0.4763,19
567,-6.5,21,1,0.4761,19
568,2.5,6,1,0.476,19
569,-6.0,17,1,0.4758,19
570,-44.0,46,1,0.4753,19
571,-70.5,40,1,0.4748,19
572,-7.0,14,1,0.4747,19
573,-42.5,33,1,0.4743,19
574,-41.5,44,1,0.4738,19
575,10.0,2,1,0.4738,19
576,-62.5,46,1,0.4733,19
577,5.0,8,1,0.4732,19
578,-73.5,56,1,0.4725,19
579,-64.0,58,1,0.4719,19
580,-59.5,45,1,0.4714,19
581,-62.0,45,1,0.4709,19
582,-108.5,63,1,0.4702,19
583,-111.0,69,1,0.4694,19
584,3.0,10,1,0.4693,19
585,-36.5,30,1,0.4689,19
586,-40.5,42,1,0.4685,19
587,-1.0,16,1,0.4683,19
588,0.5,8,1,0.4682,19
589,-39.5,31,1,0.4678,19
