episode,return,length,success,epsilon,curriculum_radius
493,7.694280908505122,4,1,0.4545,18
494,-291.15874683956343,146,1,0.4529,18
495,-25.94812166790167,26,1,0.4526,18
496,-33.21646341333785,29,1,0.4523,18
497,-377.2859545747445,200,0,0.45,18
498,-36.369322959085295,31,1,0.4496,18
499,-17.177410986522837,29,1,0.4493,18
500,-424.28595457474444,200,0,0.4471,18
501,-52.86123492568724,45,1,0.4465,18
502,-90.69722455541297,68,1,0.4458,18
503,-49.60433136771117,41,1,0.4453,18
504,-73.321488643686,50,1,0.4447,18
505,-208.26082842300357,95,1,0.4437,18
506,-141.3436711485189,83,1,0.4427,18
507,-34.640033640464125,28,1,0.4424,18
508,-363.78595457474455,200,0,0.4402,18
509,-57.512419398129,33,1,0.4398,18
510,-376.2859545747445,200,0,0.4375,18
511,-9.264297728737198,10,1,0.4374,18
512,-56.741708716750125,36,1,0.437,18
513,-419.2859545747445,200,0,0.4347,18
514,-28.206700306634094,29,1,0.4344,18
515,3.0414213627576823,6,1,0.4343,18
516,4.388561817010243,8,1,0.4343,18
517,-15.814788335561758,24,1,0.434,18
518,-15.910744321842994,25,1,0.4337,18
519,-45.563603867590416,27,1,0.4334,18
520,-14.034314547479156,27,1,0.4331,18
521,2.0828427255153645,12,1,0.433,18
522,-386.7859545747445,200,0,0.4307,18
523,-18.906700305143996,32,1,0.4303,18
524,-177.44869637886706,104,1,0.4292,18
525,8.117851135631401,5,1,0.4291,18
526,-296.92304456830067,156,1,0.4273,18
527,-29.840033638974017,31,1,0.427,18
528,-376.2859545747445,200,0,0.4247,18
529,-44.527901594837445,40,1,0.4243,18
530,-2.993587047358357,13,1,0.4241,18
531,-23.814788335561754,24,1,0.4238,18
532,-427.78595457474444,200,0,0.4216,18
533,-346.7859545747445,200,0,0.4193,18
534,9.84714045425256,2,1,0.4193,18
535,-20.952165684600676,19,1,0.4191,18
536,-61.96123492866754,39,1,0.4186,18
537,7.117851135631402,5,1,0.4186,18
538,-321.5687972987697,191,1,0.4164,18
539,-43.92622651855149,32,1,0.4161,18
540,-374.28595457474444,200,0,0.4138,18
541,-354.78595457474444,200,0,0.4115,18
542,-184.55609054515787,119,1,0.4102,18
543,-6.070016820232077,14,1,0.41,18
544,-43.2417087167501,36,1,0.4096,18
545,-13.181455003221835,22,1,0.4094,18
546,-20.391218108435478,25,1,0.4091,18
547,-373.28595457474444,200,0,0.4068,18
548,-39.910744321842984,25,1,0.4066,18
549,-444.7859545747445,200,0,0.4043,18
550,-17.875735911726956,18,1,0.4041,18
551,-50.4043313692013,38,1,0.4037,18
552,-358.28595457474444,200,0,0.4014,18
553,-21.0854990169406,21,1,0.4012,18
554,-17.477410988012952,26,1,0.4009,18
555,2.0414213627576814,6,1,0.4008,18
556,-383.7664283613369,200,0,0.3985,18
557,-38.16527894387639,35,1,0.3981,18
558,-20.375735911726956,18,1,0.3979,18
559,-96.40698766062664,71,1,0.3971,18
560,-23.452165684600676,19,1,0.3969,18
561,-66.9864802320798,46,1,0.3964,18
562,0.31213204413652207,9,1,0.3963,18
563,-1.4171572744846372,12,1,0.3962,18
564,-362.7859545747445,200,0,0.3939,18
565,-21.467647881309198,26,1,0.3936,18
566,-1.8407275016109175,11,1,0.3935,18
567,-47.32790159632758,37,1,0.3931,18
568,-39.33431454896926,24,1,0.3928,18
569,-44.818138489623806,37,1,0.3924,18
570,-19.181455003221835,22,1,0.3921,18
571,3.235702271262803,10,1,0.392,18
572,-390.2859545747445,200,0,0.3897,18
573,-231.43182645688486,137,1,0.3882,18
574,-379.7859545747445,200,0,0.3859,18
575,-399.28595457474444,200,0,0.3837,18
576,-36.145752730468885,35,1,0.3833,18
577,-337.7859545747445,200,0,0.381,18
578,-26.206700306634108,29,1,0.3807,18
579,8.694280908505121,4,1,0.3806,18
580,-41.416463411847715,32,1,0.3803,18
581,-17.748121669391793,23,1,0.38,18
582,-252.8880361581846,149,1,0.3783,18
583,-10.181455003221831,22,1,0.3781,18
584,-139.6386459151905,68,1,0.3773,18
585,-329.7859545747445,200,0,0.3751,18
586,-122.00866273691264,79,1,0.3742,18
587,-324.78595457474444,200,0,0.3719,18
588,-15.722876365979516,16,1,0.3717,18
589,-2.993587047358357,13,1,0.3716,18
590,-135.26724137564517,82,1,0.3706,18
591,-379.7859545747445,200,0,0.3684,18
592,-17.534314547479156,27,1,0.3681,18
593,-49.78313007950781,30,1,0.3677,18
594,-34.773366972804055,30,1,0.3674,18
595,-52.012419398128955,33,1,0.367,18
596,-110.70629379947997,88,1,0.366,18
597,-145.80224978576123,89,1,0.365,18
598,5.9649915898839625,7,1,0.3649,18
599,-138.8372581958772,96,1,0.3639,18
