episode,return,length,success,epsilon,curriculum_radius
296,-50.336666666666666,28,1,0.7771,8
297,-472.0,200,0,0.7755,8
298,-3.9833333333333325,10,1,0.7754,8
299,-129.6305555555556,55,1,0.7749,8
300,-416.1666666666667,200,0,0.7732,8
301,-472.1111111111111,200,0,0.7715,8
302,7.010555555555556,3,1,0.7715,8
303,-68.36666666666667,30,1,0.7712,8
304,9.995555555555555,4,1,0.7712,8
305,-64.22777777777779,30,1,0.7709,8
306,-436.1944444444444,200,0,0.7692,8
307,10.051111111111112,4,1,0.7692,8
308,-16.186666666666664,18,1,0.7691,8
309,-432.22222222222223,200,0,0.7674,8
310,-512.0,200,0,0.7657,8
311,-13.169444444444443,15,1,0.7655,8
312,-488.16666666666663,200,0,0.7638,8
313,-100.58333333333334,50,1,0.7634,8
314,-21.26611111111111,27,1,0.7632,8
315,-8.066666666666665,10,1,0.7631,8
316,-536.1111111111113,200,0,0.7614,8
317,-155.95611111111114,73,1,0.7608,8
318,-380.1944444444445,200,0,0.7591,8
319,-6.0688888888888854,12,1,0.759,8
320,-508.3055555555555,200,0,0.7573,8
321,-117.68166666666667,51,1,0.7569,8
322,-452.0277777777778,200,0,0.7552,8
323,-459.97222222222223,200,0,0.7535,8
324,-396.19444444444446,200,0,0.7518,8
325,-472.16666666666663,200,0,0.7501,8
326,-8.066666666666665,10,1,0.75,8
327,-412.24999999999994,200,0,0.7483,8
328,-472.1111111111111,200,0,0.7466,8
329,-372.19444444444446,200,0,0.7449,8
330,-27.09277777777777,21,1,0.7447,8
331,-51.30055555555555,33,1,0.7444,8
332,-123.45277777777783,45,1,0.7441,8
333,6.023333333333333,4,1,0.744,8
334,-496.1111111111111,200,0,0.7423,8
335,-512.0,200,0,0.7406,8
336,-129.8705555555556,71,1,0.74,8
337,-340.19444444444446,200,0,0.7383,8
338,-340.19444444444446,200,0,0.7366,8
339,-428.0833333333333,200,0,0.7349,8
340,10.982777777777779,3,1,0.7349,8
341,-483.97222222222223,200,0,0.7332,8
342,-5.026111111111106,11,1,0.7331,8
343,-8.011111111111108,10,1,0.733,8
344,-7.987777777777772,14,1,0.7329,8
345,1.9955555555555566,4,1,0.7329,8
346,4.980555555555557,5,1,0.7328,8
347,-17.173888888888886,19,1,0.7327,8
348,-64.3711111111111,34,1,0.7324,8
349,10.051111111111112,4,1,0.7324,8
350,-0.06666666666666465,10,1,0.7323,8
351,-0.03444444444444272,6,1,0.7322,8
352,-408.0555555555556,200,0,0.7305,8
353,-348.19444444444446,200,0,0.7288,8
354,-348.19444444444446,200,0,0.7271,8
355,9.995555555555555,4,1,0.7271,8
356,-384.2777777777777,200,0,0.7254,8
357,-321.04055555555567,149,1,0.7241,8
358,-36.278888888888886,26,1,0.7239,8
359,-47.272777777777776,33,1,0.7236,8
360,-400.16666666666663,200,0,0.7219,8
361,-456.0,200,0,0.7203,8
362,-55.36055555555555,37,1,0.7199,8
363,-80.42666666666668,34,1,0.7196,8
364,-23.231666666666662,21,1,0.7195,8
365,-412.13888888888886,200,0,0.7178,8
366,-21.113888888888887,15,1,0.7176,8
367,-21.178333333333327,23,1,0.7175,8
368,5.036111111111112,5,1,0.7174,8
369,-348.19444444444446,200,0,0.7157,8
370,-1.1416666666666604,15,1,0.7156,8
371,-15.00055555555555,13,1,0.7155,8
372,-30.156666666666666,16,1,0.7153,8
373,-512.1666666666666,200,0,0.7136,8
374,-20.126666666666665,14,1,0.7135,8
375,-44.22333333333333,26,1,0.7133,8
376,-25.08611111111111,15,1,0.7132,8
377,-4.038888888888886,10,1,0.7131,8
378,-76.43111111111112,38,1,0.7128,8
379,-392.16666666666663,200,0,0.7111,8
380,-352.1666666666667,200,0,0.7094,8
381,4.948333333333334,9,1,0.7093,8
382,6.9783333333333335,7,1,0.7092,8
383,-480.05555555555554,200,0,0.7075,8
384,-21.169444444444444,15,1,0.7074,8
385,-27.203888888888883,21,1,0.7072,8
386,-84.40777777777782,42,1,0.7069,8
387,-519.9444444444443,200,0,0.7052,8
388,-85.68166666666667,51,1,0.7048,8
389,-412.19444444444446,200,0,0.7031,8
390,-5.957777777777771,12,1,0.703,8
391,-16.098888888888887,14,1,0.7028,8
392,-17.053888888888885,11,1,0.7027,8
393,-16.098888888888887,14,1,0.7026,8
394,-19.09277777777777,21,1,0.7024,8
395,-368.11111111111114,200,0,0.7007,8
396,-11.051666666666664,9,1,0.7007,8
397,-352.1111111111111,200,0,0.699,8
398,-26.128888888888888,16,1,0.6988,8
399,-59.35611111111112,33,1,0.6986,8
400,-127.63277777777779,57,1,0.6981,8
401,0.9527777777777793,5,1,0.698,8
402,-28.04777777777777,18,1,0.6979,8
403,-18.216666666666665,20,1,0.6977,8
404,-488.1666666666667,200,0,0.696,8
405,9.008333333333335,5,1,0.696,8
406,13.012777777777778,1,1,0.696,8
407,-492.1388888888889,200,0,0.6943,8
408,-70.4377777777778,44,1,0.6939,8
409,-68.28777777777779,34,1,0.6936,8
410,-29.178333333333327,23,1,0.6934,8
411,3.905555555555557,10,1,0.6933,8
412,-328.22222222222223,200,0,0.6916,8
413,-392.2222222222222,200,0,0.6899,8
414,-380.19444444444446,200,0,0.6882,8
415,-102.55777777777783,52,1,0.6878,8
416,-0.9661111111111094,7,1,0.6877,8
417,-6.0688888888888854,12,1,0.6876,8
418,-13.081666666666663,11,1,0.6875,8
419,-24.131111111111107,18,1,0.6874,8
420,-151.99277777777783,81,1,0.6867,8
421,-344.2222222222222,200,0,0.685,8
422,-14.04555555555555,16,1,0.6849,8
423,-480.11111111111114,200,0,0.6832,8
424,-12.038888888888886,10,1,0.6831,8
425,-130.61777777777783,56,1,0.6826,8
426,-97.54277777777779,51,1,0.6822,8
427,-6.0688888888888854,12,1,0.6821,8
428,-372.24999999999994,200,0,0.6804,8
429,-380.19444444444446,200,0,0.6787,8
430,0.9761111111111145,9,1,0.6786,8
431,-443.86111111111114,200,0,0.6769,8
432,13.012777777777778,1,1,0.6769,8
433,-328.22222222222223,200,0,0.6752,8
434,-22.221111111111107,24,1,0.675,8
435,-30.13333333333333,20,1,0.6748,8
436,-5.026111111111106,11,1,0.6747,8
437,-6.092222222222222,8,1,0.6747,8
438,-1.0538888888888849,11,1,0.6746,8
439,-3.1072222222222177,9,1,0.6745,8
440,-452.1944444444444,200,0,0.6728,8
441,-76.49555555555557,46,1,0.6724,8
442,-328.0555555555556,200,0,0.6707,8
443,-49.18277777777777,27,1,0.6705,8
444,9.06388888888889,5,1,0.6705,8
445,-179.0655555555556,84,1,0.6697,8
