episode,return,length,success,epsilon,curriculum_radius
350,-300.0,200,0,0.6226,10
351,-334.5,200,0,0.6203,10
352,-55.0,35,1,0.6199,10
353,-4.0,16,1,0.6198,10
354,-142.0,86,1,0.6188,10
355,-362.0,178,1,0.6168,10
356,-346.0,200,0,0.6145,10
357,-82.5,46,1,0.614,10
358,10.5,1,1,0.614,10
359,-114.0,58,1,0.6133,10
360,-33.5,20,1,0.6131,10
361,-383.5,200,0,0.6108,10
362,-6.0,10,1,0.6107,10
363,-12.5,22,1,0.6105,10
364,-26.0,19,1,0.6103,10
365,-351.5,200,0,0.608,10
366,-16.5,18,1,0.6078,10
367,-251.5,123,1,0.6064,10
368,-13.0,25,1,0.6061,10
369,-302.5,200,0,0.6038,10
370,-31.0,22,1,0.6036,10
371,-171.0,95,1,0.6025,10
372,-17.5,18,1,0.6023,10
373,-42.0,37,1,0.6019,10
374,-60.0,37,1,0.6015,10
375,-358.5,200,0,0.5992,10
376,-402.0,200,0,0.597,10
377,-10.5,20,1,0.5967,10
378,-362.0,200,0,0.5945,10
379,8.0,4,1,0.5944,10
380,-39.0,30,1,0.5941,10
381,-6.0,14,1,0.5939,10
382,-29.0,28,1,0.5936,10
383,-21.5,27,1,0.5933,10
384,-23.5,21,1,0.5931,10
385,5.5,7,1,0.593,10
386,-377.5,200,0,0.5907,10
387,-8.0,14,1,0.5906,10
388,-364.0,200,0,0.5883,10
389,-317.5,200,0,0.586,10
390,-53.0,36,1,0.5856,10
391,-363.0,200,0,0.5834,10
392,8.0,4,1,0.5833,10
393,-394.0,200,0,0.5811,10
394,3.0,5,1,0.581,10
395,-44.0,28,1,0.5807,10
396,-35.0,26,1,0.5804,10
397,-29.0,23,1,0.5801,10
398,-12.5,24,1,0.5799,10
399,-347.0,200,0,0.5776,10
400,-30.0,22,1,0.5774,10
401,-20.5,16,1,0.5772,10
402,-5.5,13,1,0.577,10
403,-56.5,31,1,0.5767,10
404,-63.0,43,1,0.5762,10
405,-32.0,25,1,0.5759,10
406,-34.5,30,1,0.5756,10
407,-46.0,33,1,0.5752,10
408,-84.5,64,1,0.5745,12
409,-251.0,116,1,0.5732,12
410,-71.0,43,1,0.5727,12
411,-20.0,21,1,0.5724,12
412,-37.0,26,1,0.5721,12
413,-218.5,110,1,0.5709,12
414,-31.0,30,1,0.5706,12
415,-415.0,200,0,0.5683,12
416,9.5,3,1,0.5683,12
417,-17.0,17,1,0.5681,12
418,-21.5,29,1,0.5677,12
419,-25.0,19,1,0.5675,12
420,-208.0,104,1,0.5664,12
421,-33.0,29,1,0.566,12
422,-320.0,200,0,0.5638,12
423,-419.5,200,0,0.5615,12
424,-267.5,200,0,0.5592,12
425,-2.0,6,1,0.5592,12
426,-43.0,39,1,0.5587,12
427,9.5,3,1,0.5587,12
428,-1.5,7,1,0.5586,12
429,-10.5,17,1,0.5584,12
430,-357.5,200,0,0.5562,12
431,-353.5,200,0,0.5539,12
432,-139.0,98,1,0.5528,12
433,-4.5,13,1,0.5527,12
434,-28.5,21,1,0.5524,12
435,-6.5,18,1,0.5522,12
436,-459.5,200,0,0.5499,12
437,-465.0,200,0,0.5477,12
438,-30.5,29,1,0.5474,12
439,-315.0,200,0,0.5451,12
440,-415.5,200,0,0.5428,12
441,-13.0,10,1,0.5427,12
442,-8.5,15,1,0.5426,12
443,-74.5,46,1,0.542,12
444,-15.0,14,1,0.5419,12
445,-32.5,25,1,0.5416,12
446,-51.5,51,1,0.541,12
447,-44.5,32,1,0.5407,12
448,-1.0,11,1,0.5405,12
449,-94.5,47,1,0.54,12
450,-355.5,200,0,0.5377,12
451,-35.5,27,1,0.5374,12
452,-15.5,18,1,0.5372,12
453,-173.5,101,1,0.5361,12
454,-436.5,200,0,0.5338,12
455,2.0,7,1,0.5337,12
456,-10.0,16,1,0.5336,12
457,-83.0,47,1,0.533,12
458,-368.0,200,0,0.5308,12
459,-324.5,200,0,0.5285,12
460,-57.0,42,1,0.528,12
461,-357.5,200,0,0.5258,12
462,-50.0,32,1,0.5254,12
463,-362.5,200,0,0.5231,12
464,5.5,7,1,0.5231,12
465,-449.0,200,0,0.5208,12
466,-373.5,200,0,0.5185,12
467,-367.5,200,0,0.5163,12
468,-437.0,200,0,0.514,12
469,-390.0,200,0,0.5118,12
470,-33.5,30,1,0.5114,12
471,8.5,3,1,0.5114,12
472,-61.5,42,1,0.5109,12
473,-375.0,200,0,0.5086,12
474,-388.5,200,0,0.5064,12
475,-5.5,13,1,0.5062,12
476,-0.5,8,1,0.5061,12
477,-403.5,200,0,0.5039,12
478,-18.0,21,1,0.5036,12
479,-27.5,17,1,0.5035,12
480,-4.5,16,1,0.5033,12
481,-55.0,35,1,0.5029,12
482,-66.0,55,1,0.5023,12
483,-42.0,29,1,0.5019,12
484,-33.0,29,1,0.5016,12
485,-356.5,200,0,0.4993,12
486,-26.0,21,1,0.4991,12
487,-424.0,200,0,0.4968,12
488,-311.5,200,0,0.4946,12
489,-418.5,200,0,0.4923,12
490,-394.5,200,0,0.4901,12
491,-46.5,29,1,0.4897,12
492,-47.0,35,1,0.4893,12
493,10.5,1,1,0.4893,12
494,-1.5,12,1,0.4892,12
495,-332.0,200,0,0.4869,12
496,-399.5,200,0,0.4847,12
497,-39.0,30,1,0.4843,12
498,-34.0,29,1,0.484,12
499,-150.5,101,1,0.4828,12
500,-396.5,200,0,0.4806,12
501,-40.5,28,1,0.4803,12
502,-5.5,11,1,0.4801,12
503,-396.5,200,0,0.4779,12
504,-400.0,200,0,0.4756,12
505,0.5,10,1,0.4755,12
506,-409.0,200,0,0.4732,12
507,6.0,6,1,0.4732,12
508,4.5,4,1,0.4731,12
509,-16.0,14,1,0.473,12
510,-11.5,7,1,0.4729,12
511,-0.5,10,1,0.4728,12
512,8.0,6,1,0.4727,12
513,-3.5,14,1,0.4726,12
514,-378.5,200,0,0.4703,12
515,4.5,4,1,0.4703,12
516,-395.0,200,0,0.468,12
517,-83.5,72,1,0.4672,12
518,-5.0,17,1,0.467,12
519,-30.5,21,1,0.4667,12
520,-38.5,39,1,0.4663,12
521,1.5,8,1,0.4662,12
522,8.5,5,1,0.4662,12
523,-17.5,17,1,0.466,12
524,-38.5,31,1,0.4656,12
525,-377.0,200,0,0.4634,12
526,-27.5,27,1,0.463,12
527,-17.5,17,1,0.4629,12
528,-397.5,200,0,0.4606,12
529,-393.0,200,0,0.4583,12
530,-24.5,18,1,0.4581,12
531,-16.5,25,1,0.4578,12
532,-30.5,26,1,0.4576,12
533,-61.0,54,1,0.4569,12
534,0.5,3,1,0.4569,14
535,-8.5,10,1,0.4568,14
536,-2.0,8,1,0.4567,14
537,8.0,4,1,0.4567,14
538,-9.5,15,1,0.4565,14
539,2.5,13,1,0.4563,14
540,-366.5,200,0,0.4541,14
541,-220.0,161,1,0.4523,14
542,6.0,8,1,0.4522,14
543,-4.0,10,1,0.4521,14
544,-305.0,200,0,0.4498,14
545,-29.5,23,1,0.4495,14
546,-148.5,122,1,0.4482,14
547,-19.0,25,1,0.4479,14
548,-391.5,200,0,0.4456,14
549,-18.5,20,1,0.4454,14
550,7.5,5,1,0.4453,14
551,-15.5,15,1,0.4452,14
552,-176.5,105,1,0.444,14
553,-153.5,83,1,0.443,14
554,-91.5,54,1,0.4424,14
555,3.0,5,1,0.4424,14
556,-3.0,15,1,0.4422,14
557,-151.0,104,1,0.441,14
558,-48.0,38,1,0.4406,14
559,-9.0,11,1,0.4405,14
560,3.5,11,1,0.4403,14
561,-265.5,200,0,0.4381,14
562,-33.5,28,1,0.4378,14
563,0.5,12,1,0.4376,14
564,-77.0,62,1,0.4369,16
565,-140.0,57,1,0.4363,16
566,-29.0,15,1,0.4361,16
567,-428.5,200,0,0.4338,16
568,-3.5,14,1,0.4337,16
569,-54.0,38,1,0.4333,16
570,-180.5,154,1,0.4315,16
571,-176.0,112,1,0.4302,16
572,-168.5,99,1,0.4291,16
573,-10.5,14,1,0.429,16
574,-94.5,71,1,0.4282,16
575,-78.5,50,1,0.4276,16
576,-116.0,75,1,0.4268,16
577,-555.0,200,0,0.4245,16
578,-10.0,20,1,0.4243,16
579,7.5,5,1,0.4242,16
580,-24.5,30,1,0.4239,16
581,-14.0,21,1,0.4236,16
582,-110.0,69,1,0.4229,16
583,-19.0,18,1,0.4226,16
584,-38.5,26,1,0.4224,16
585,-40.0,37,1,0.4219,16
586,-108.5,64,1,0.4212,16
587,-6.0,22,1,0.421,16
588,-82.5,62,1,0.4203,16
589,-10.5,17,1,0.4201,16
