episode,return,length,success,epsilon,curriculum_radius
459,-274.0,200,0,0.572,19
460,-6.5,18,1,0.5718,19
461,10.0,2,1,0.5718,19
462,-53.5,37,1,0.5714,19
463,-63.5,47,1,0.5708,19
464,-38.0,30,1,0.5705,19
465,-0.5,5,1,0.5704,19
466,-44.0,39,1,0.57,19
467,-29.5,19,1,0.5698,19
468,-290.5,189,1,0.5676,19
469,-7.0,14,1,0.5675,19
470,-53.0,51,1,0.5669,19
471,-325.5,200,0,0.5647,19
472,4.5,9,1,0.5645,19
473,-23.5,31,1,0.5642,19
474,-99.0,58,1,0.5635,19
475,-45.5,37,1,0.5631,19
476,-50.0,29,1,0.5628,19
477,-93.5,71,1,0.562,19
478,-45.0,42,1,0.5615,19
479,-68.5,42,1,0.561,19
480,-7.5,8,1,0.561,19
481,-31.0,30,1,0.5606,19
482,-13.0,15,1,0.5604,19
483,-18.5,22,1,0.5602,19
484,-152.5,86,1,0.5592,19
485,-23.0,22,1,0.559,19
486,-51.5,36,1,0.5586,19
487,-181.0,118,1,0.5572,19
488,9.0,4,1,0.5572,19
489,-68.5,45,1,0.5567,19
490,-17.5,28,1,0.5564,19
491,5.0,3,1,0.5563,19
492,-4.5,9,1,0.5562,19
493,-2.5,15,1,0.5561,19
494,-62.5,52,1,0.5555,19
495,-25.5,23,1,0.5552,19
496,-93.0,54,1,0.5546,19
497,-125.5,76,1,0.5537,19
498,-60.5,43,1,0.5533,19
499,2.0,7,1,0.5532,19
500,-102.5,67,1,0.5524,19
501,-37.5,29,1,0.5521,19
502,-1.0,9,1,0.552,19
503,-92.5,71,1,0.5512,19
504,-58.5,38,1,0.5508,19
505,-109.5,60,1,0.5501,19
506,-36.5,35,1,0.5497,19
507,-15.5,16,1,0.5495,19
508,-26.5,22,1,0.5492,19
509,-104.5,54,1,0.5486,19
510,-50.5,46,1,0.5481,19
511,-7.5,21,1,0.5479,19
512,-5.0,20,1,0.5477,19
513,-73.5,49,1,0.5471,19
514,-8.0,16,1,0.5469,19
515,-20.0,23,1,0.5467,19
516,-93.5,58,1,0.546,19
517,8.0,4,1,0.546,19
518,-69.5,50,1,0.5454,19
519,-51.5,25,1,0.5451,19
520,-28.5,24,1,0.5448,19
521,-24.0,19,1,0.5446,19
522,-128.5,68,1,0.5439,19
523,-193.5,144,1,0.5422,19
524,-24.5,29,1,0.5419,19
525,-41.0,32,1,0.5415,19
526,-5.0,5,1,0.5415,19
527,-94.5,81,1,0.5406,19
528,5.0,8,1,0.5405,19
529,-41.5,36,1,0.5401,19
530,-66.5,46,1,0.5395,19
531,7.5,5,1,0.5395,19
532,-19.5,20,1,0.5393,19
533,-67.0,45,1,0.5388,19
534,-83.0,60,1,0.5381,19
535,-7.5,15,1,0.5379,19
536,-2.5,12,1,0.5378,19
537,-3.0,8,1,0.5377,19
538,-27.0,21,1,0.5374,19
539,-40.5,28,1,0.5371,19
540,-82.0,48,1,0.5366,19
541,-91.0,47,1,0.536,19
542,-91.5,64,1,0.5353,19
543,-25.0,14,1,0.5352,19
544,-26.5,35,1,0.5348,19
545,-96.5,67,1,0.534,19
546,-76.0,70,1,0.5332,19
547,-130.5,67,1,0.5325,19
548,-52.5,45,1,0.532,19
549,-96.5,62,1,0.5313,19
550,-53.5,45,1,0.5307,19
551,-115.0,68,1,0.53,19
552,-80.5,46,1,0.5295,19
553,-29.5,22,1,0.5292,19
554,-28.5,32,1,0.5288,19
555,-71.5,45,1,0.5283,19
556,-126.5,84,1,0.5274,19
557,-46.0,43,1,0.5269,19
558,-56.5,37,1,0.5265,19
559,-35.0,23,1,0.5262,19
560,-27.5,20,1,0.526,19
561,3.5,9,1,0.5259,19
562,9.5,3,1,0.5259,19
563,-39.0,40,1,0.5254,19
564,-13.0,13,1,0.5253,19
565,-7.0,12,1,0.5251,19
566,-51.5,35,1,0.5247,19
567,-21.0,30,1,0.5244,19
568,-131.5,87,1,0.5234,19
569,-83.0,50,1,0.5228,19
570,-86.0,56,1,0.5222,19
571,-69.5,50,1,0.5216,19
572,-32.5,18,1,0.5214,19
573,-75.5,56,1,0.5208,19
574,-21.0,36,1,0.5204,19
575,-1.0,9,1,0.5203,19
576,-79.5,57,1,0.5197,19
577,-81.5,54,1,0.519,19
578,-90.0,63,1,0.5183,19
579,-8.0,11,1,0.5182,19
580,-72.5,55,1,0.5176,19
581,-66.0,60,1,0.5169,19
582,-16.0,17,1,0.5167,19
583,-95.0,66,1,0.516,19
584,-35.0,34,1,0.5156,19
585,-108.0,57,1,0.5149,19
586,-54.0,33,1,0.5146,19
587,-27.5,25,1,0.5143,19
588,-65.5,42,1,0.5138,19
589,-17.5,31,1,0.5135,19
590,-59.5,53,1,0.5129,19
591,-39.5,41,1,0.5124,19
592,-75.0,52,1,0.5118,19
593,-44.0,41,1,0.5113,19
594,-118.0,70,1,0.5105,19
595,-9.0,19,1,0.5103,19
596,-57.5,46,1,0.5098,19
597,-23.0,22,1,0.5096,19
598,-16.0,17,1,0.5094,19
599,-59.5,45,1,0.5089,19
